Price,Close,High,Low,Open,Volume
Ticker,UCG.MI,UCG.MI,UCG.MI,UCG.MI,UCG.MI
Date,,,,,
2017-05-26,12.680770874023438,12.818355532452022,12.459106378071793,12.772494465700879,17315636
2017-05-29,12.130430221557617,12.611978720009885,12.084567695994215,12.604334965749317,20149494
2017-05-30,12.115141868591309,12.183934193966302,11.794109315637096,12.038705060400996,32795727
2017-05-31,11.901121139526367,12.206866203775833,11.839971835041442,12.145716899290907,35208389
2017-06-01,11.81704044342041,12.092210470901579,11.717673104256015,11.901120275301812,18844624
2017-06-02,11.839971542358398,12.122786066114605,11.77882296847264,11.962270148305038,16297144
2017-06-05,11.6718111038208,11.855258271602565,11.65652432589733,11.82468398666811,10307964
2017-06-06,11.755892753601074,11.78646631228358,11.541871281035302,11.580088593932224,14460658
2017-06-07,11.870546340942383,12.107499065399955,11.633593616484813,11.732960958588396,24344480
2017-06-08,12.252728462219238,12.27565972567423,11.778823704113107,11.91640909758023,25163652
2017-06-09,12.329164505004883,12.489680432267988,12.06163747350797,12.214510375400893,22958881
2017-06-12,12.199222564697266,12.512611386100588,12.199222564697266,12.290945428658825,18153814
2017-06-13,12.397955894470215,12.4361746638538,12.23743997940936,12.290944798371278,14864206
2017-06-14,12.130430221557617,12.443817584452583,12.115142713036484,12.41324402558549,17816682
2017-06-15,12.061636924743652,12.138073007668725,11.893477250673465,12.084567457986145,22261274
2017-06-16,12.000489234924316,12.222154475022116,11.824685793780805,12.183935701653851,30873763
2017-06-19,12.038704872131348,12.191577757033706,11.916407730749501,12.046348625739595,11418815
2017-06-20,11.931694984436035,12.115142161995447,11.931694984436035,12.084567146343842,14970487
2017-06-21,12.35973834991455,12.367382103646957,11.679455204043485,11.862902377271078,26447518
2017-06-22,12.115141868591309,12.344450834987176,12.092210607407955,12.313875820076037,13202922
2017-06-23,12.053993225097656,12.16864734306844,12.008131432091837,12.0769237570568,9428263
2017-06-26,12.321520805358887,12.52025550579499,12.237440964124415,12.260372227599785,17979183
2017-06-27,12.390313148498535,12.543185322118246,12.245084729377332,12.28330204369465,18233246
2017-06-28,12.894792556762695,12.894792556762695,12.313877405865883,12.375025985387847,25535662
2017-06-29,12.673127174377441,13.009446525916221,12.673127174377441,12.978871509167183,21772739
2017-06-30,12.497323989868164,12.856574611024403,12.420887904669526,12.71898994930189,16679488
2017-07-03,12.978870391845703,12.994157898904156,12.57375874567189,12.581402499201117,18072112
2017-07-04,13.192893028259277,13.215822831460898,12.971228542809719,13.02473336118028,19649543
2017-07-05,12.994158744812012,13.254042007198759,12.978871236758357,13.185249679132442,18898247
2017-07-06,13.376341819763184,13.376341819763184,12.978872407223934,12.994159916656251,21524024
2017-07-07,13.376341819763184,13.406915380452562,13.162319604061238,13.376341819763184,12725587
2017-07-10,13.391627311706543,13.567429269167336,13.338121036754307,13.468061931002511,11539725
2017-07-11,13.1470308303833,13.513925188776595,13.1470308303833,13.437489107140511,17181049
2017-07-12,13.330476760864258,13.406912835340288,13.208178166797621,13.246396933123128,14699353
2017-07-13,13.292261123657227,13.376340961967866,13.231112548024536,13.29990487788321,10516392
2017-07-14,13.055307388305664,13.345765668344958,12.963583797670895,13.330478160209974,13419050
2017-07-17,12.978870391845703,13.14703005313861,12.933009328845381,13.108812743667514,11477015
2017-07-18,12.749563217163086,13.062951305134462,12.718989658687315,12.933010400718334,15787136
2017-07-19,12.864216804504395,12.91007786678903,12.688413392425767,12.795423023814923,12977614
2017-07-20,12.879505157470703,13.009446057626425,12.79542386443745,12.848930141822247,13953600
2017-07-21,12.619622230529785,12.925366562346497,12.581403459965122,12.871861741731115,14088050
2017-07-24,12.803069114685059,12.826000379101451,12.566117090241512,12.627267128685222,11148556
2017-07-25,13.00944709777832,13.047664412219394,12.787782591129469,12.810712396524023,15031963
2017-07-26,12.955940246582031,13.00944652589275,12.825999341749172,12.971229213131682,11695485
2017-07-27,12.955940246582031,13.047663838653818,12.887147917071978,12.894791671259224,7600064
2017-07-28,12.803069114685059,12.94065524300813,12.772495553638482,12.902436468980811,9537962
2017-07-31,12.718990325927734,12.810712464341963,12.65784028941794,12.764851395134848,11326111
2017-08-01,12.856574058532715,12.856574058532715,12.673126878669269,12.741919206574279,9534613
2017-08-02,12.711344718933105,12.910077934102748,12.711344718933105,12.894790427203155,9635822
2017-08-03,13.62093448638916,13.689726804953514,13.124099292321699,13.223466622770177,40841647
2017-08-04,13.67444133758545,13.819669749335715,13.575075450498518,13.651510075253782,18820350
2017-08-07,14.026047706604004,14.026047706604006,13.68972837012631,13.705015877816223,14636716
2017-08-08,14.010760307312012,14.048979076832483,13.796739572522695,13.95725548815846,12684562
2017-08-09,13.758520126342773,13.926679787612352,13.68208404923615,13.857887464033894,16391549
2017-08-10,13.4757080078125,13.750877321102553,13.445132991591322,13.7355912711671,15325213
2017-08-11,13.322836875915527,13.513926367586775,13.231113278316219,13.376341700275436,16681574
2017-08-14,13.575075149536133,13.689728542302285,13.42220152888941,13.460420298594869,9793514
2017-08-16,13.781452178955078,13.842600752519612,13.651509819683433,13.68208483555326,10565347
2017-08-17,13.498638153076172,13.78145268574678,13.498638153076172,13.69737284718797,13293467
2017-08-18,13.712658882141113,13.712658882141113,13.276972227668276,13.330477043483356,14196741
2017-08-21,13.56743049621582,13.735591631670708,13.55214444587917,13.613293021751293,9519514
2017-08-22,13.468062400817871,13.82731299818612,13.383984025024336,13.666797084080113,16400712
2017-08-23,13.223468780517578,13.598005446338712,13.085882662763249,13.490994345457603,18924629
2017-08-24,13.406914710998535,13.521569567840551,13.238755031990348,13.261686294993789,10398350
2017-08-25,13.590362548828125,13.643868831729185,13.34576677294905,13.376341791749656,10544646
2017-08-28,13.575075149536133,13.689728542302285,13.498637610125215,13.5139251180074,7239945
2017-08-29,13.21582317352295,13.682084876041996,13.208179419532874,13.483351646825376,18349418
2017-08-30,12.994158744812012,13.422201679438707,12.910078908692038,13.368696859426043,23306996
2017-08-31,13.062952041625977,13.231113184511873,12.795425005372614,13.070595796219665,20699639
2017-09-01,13.223468780517578,13.269329847652246,13.040021595628582,13.147031238334526,11775260
2017-09-04,13.169962882995605,13.261686478100627,13.032378219425679,13.070595533450566,5391012
2017-09-05,12.93301010131836,13.231112132238348,12.894791331389468,13.1776058543379,11034413
2017-09-06,12.940654754638672,13.047664401526157,12.780138826132223,12.81071238602498,10944060
2017-09-07,12.65019416809082,12.955938460736233,12.65019416809082,12.94065241264393,15897127
2017-09-08,12.787781715393066,12.871861551215718,12.520254699925516,12.611978289747967,15837143
2017-09-11,13.131745338439941,13.21582371945372,12.887148117003706,12.948298151450356,12748317
2017-09-12,13.544500350952148,13.56743015496798,13.177605988597195,13.200537250788162,17220152
2017-09-13,13.552145004272461,13.666798406484894,13.506282476847302,13.536857495130741,10864021
2017-09-14,13.552145004272461,13.651510897343174,13.429846389313937,13.498638722276443,10095369
2017-09-15,13.483351707458496,13.59800510147498,13.376340609291333,13.59800510147498,15765501
2017-09-18,13.61329174041748,13.682084064070525,13.536855663227984,13.582716726271668,7879834
2017-09-19,13.659154891967773,13.68208615608336,13.552145242445553,13.598006312501466,7863470
2017-09-20,13.353408813476562,13.689728144408996,13.246397719586676,13.620935819113738,20099025
2017-09-21,13.62093448638916,13.712658063866607,13.422199825492205,13.422199825492205,15938798
2017-09-22,13.61329174041748,13.773807648332927,13.59036047980812,13.61329174041748,11426482
2017-09-25,13.422202110290527,13.628580559289347,13.406914601746143,13.582718033656198,12303324
2017-09-26,13.391627311706543,13.490993191696326,13.307546022495888,13.391627311706543,11621349
2017-09-27,13.758520126342773,13.773807633399105,13.414557050275453,13.445132064388115,20929640
2017-09-28,13.766165733337402,13.949612926362507,13.689729645939481,13.83495806617801,15039885
2017-09-29,13.773809432983398,13.82731425649607,13.6973733458902,13.750878169402872,9609430
2017-10-02,13.773809432983398,13.873176783657124,13.689729591363358,13.796740696563926,9498058
2017-10-03,13.636225700378418,13.827315202091658,13.62093819027928,13.81967144704209,8989762
2017-10-04,13.276973724365234,13.659154147930709,13.26168621578758,13.651510393641882,22787307
2017-10-05,13.33812141418457,13.414557493818501,13.116455470888603,13.23111177760212,15682482
2017-10-06,13.238754272460938,13.322835565316336,13.116455668300917,13.292260549732553,13111936
2017-10-09,13.21582317352295,13.361053041159277,13.154674599777461,13.208179419532874,7417604
2017-10-10,12.955940246582031,13.192893710036328,12.894791671259224,13.154674939100099,16740563
2017-10-11,13.223468780517578,13.315190914786912,12.925366740529167,13.062951400108332,17697691
2017-10-12,13.047662734985352,13.246397410692962,12.994157918375628,13.223467608245958,11423351
2017-10-13,13.00944709777832,13.154675517369803,12.917723501674432,13.01709085230158,11131309
2017-10-16,13.00944709777832,13.18525053546284,12.887148483581393,12.94065476524421,12081228
2017-10-17,12.963582992553711,13.139386408837298,12.85657335860504,13.055306577491889,16270406
2017-10-18,13.001803398132324,13.017090907243368,12.825999959705785,12.93301106530786,11371880
2017-10-19,12.795424461364746,13.047663977706565,12.66548355514707,12.887148054414059,14787574
2017-10-20,13.162320137023926,13.208181209002607,12.803069483518858,12.84893201367286,15069093
2017-10-23,13.085882186889648,13.223468299640603,13.047663417187962,13.215823087525152,8368447
2017-10-24,13.33812141418457,13.361052675527274,12.955939557839843,12.99415832674435,16774667
2017-10-25,13.399270057678223,13.559785971582572,13.284616666703737,13.284616666703737,14388959
2017-10-26,13.376341819763184,13.598006332006028,13.27697446662837,13.368698065047024,17198709
2017-10-27,12.925366401672363,13.49099399177207,12.925366401672363,13.45277667985763,23588372
2017-10-30,12.772494316101074,12.986515055391585,12.741919299841658,12.871861660769044,21993795
2017-10-31,12.558473587036133,12.818355392752238,12.558473587036133,12.772494326500908,17097763
2017-11-01,12.581401824951172,12.703698958514696,12.543183059353224,12.665481651091703,15208412
2017-11-02,12.810710906982422,12.994158077860224,12.596690179741692,12.665482504277104,20374029
2017-11-03,12.527896881103516,12.803066157849457,12.436173302796554,12.772492603863766,15238942
2017-11-06,12.459107398986816,12.52789973383804,12.29859000676693,12.497324714715152,12787048
2017-11-07,12.405600547790527,12.589047737782009,12.32916446165661,12.466750583237825,15052194
2017-11-08,12.497323989868164,12.497323989868164,12.214510182998161,12.40560039599476,17589327
2017-11-09,12.680770874023438,12.940654140746997,12.558473723903617,12.566116019882847,23223546
2017-11-10,12.925366401672363,12.925366401672363,12.711345663696168,12.772494237664349,20682467
2017-11-13,12.940654754638672,12.95594080549744,12.718990248171485,12.902435982053698,12012668
2017-11-14,12.711344718933105,12.971227961701118,12.68076970513392,12.940652947901933,11185300
2017-11-15,12.810710906982422,12.841285921520408,12.42088676249839,12.642551243373616,17334746
2017-11-16,12.780137062072754,12.887146694189555,12.627264909184447,12.887146694189555,12206503
2017-11-17,12.703700065612793,12.833642421795037,12.512610595494913,12.6807702624307,17546694
2017-11-20,12.749563217163086,12.887147875741945,12.619622312746959,12.62726606690969,9767604
2017-11-21,12.65019416809082,12.902433646975775,12.65019416809082,12.7189879462935,13957967
2017-11-22,12.787781715393066,12.902435109039786,12.634908093572236,12.657839355571628,9124424
2017-11-23,12.879505157470703,12.879505157470703,12.696057979930185,12.711345487754413,7844604
2017-11-24,13.070594787597656,13.177605885476295,12.848930296011662,12.848930296011662,19503340
2017-11-27,12.91772174835205,13.208178548111313,12.902434241380506,13.047662641260137,13549659
2017-11-28,13.032379150390625,13.11645753888654,12.9482993037194,12.9482993037194,10814367
2017-11-29,13.024734497070312,13.269330265227827,12.94829841065704,13.192894178814555,18006677
2017-11-30,12.91772174835205,13.223467513257885,12.91772174835205,13.139386224914384,16251246
2017-12-01,12.902435302734375,13.154674813989011,12.856574236222233,12.94829782742166,16422684
2017-12-04,12.955940246582031,13.192893710036328,12.948297950569945,13.177606201661836,11982694
2017-12-05,13.032379150390625,13.040022905376675,12.856575702062125,12.933011793747303,11629699
2017-12-06,12.93301010131836,13.162318346366344,12.879505281593033,12.887147577403692,15461930
2017-12-07,13.185249328613281,13.185249328613281,12.963583384078351,12.963583384078351,12656105
2017-12-08,13.727947235107422,13.750877038627138,13.269329292086534,13.299904307679627,24570361
2017-12-11,13.445134162902832,13.74323476432866,13.445134162902832,13.720303500165054,18481431
2017-12-12,13.307546615600586,13.643867412907582,13.307546615600586,13.636223659002303,21881761
2017-12-13,12.688413619995117,13.32283495717364,12.688413619995117,13.299903696532539,37508250
2017-12-14,12.581401824951172,12.917721129513295,12.566114318711993,12.650194144852524,25973025
2017-12-15,12.344450950622559,12.57375919007891,12.31387593542501,12.459105799438277,27032117
2017-12-18,12.558473587036133,12.558473587036133,12.2145097574506,12.420887471931865,17922266
2017-12-19,12.634906768798828,12.67312553479057,12.474390867983459,12.504965880776853,15030169
2017-12-20,12.26801586151123,12.673127554718233,12.26037210709457,12.642552537051591,19572931
2017-12-21,12.367383003234863,12.382669053636489,12.161004553798344,12.229796884218791,16293396
2017-12-22,12.168647766113281,12.344451190566165,12.168647766113281,12.268015109261665,11524910
2017-12-27,12.084567070007324,12.222153181395324,11.893476868829655,12.20686567366609,11080274
2017-12-28,12.115141868591309,12.329163327531607,12.04634881412878,12.07692382903992,10849335
2017-12-29,11.908763885498047,12.191577663214119,11.885832624849773,12.168647131653366,11224631
2018-01-02,12.008131980895996,12.115142350075217,11.824684800488686,11.9852007188013,16562878
2018-01-03,12.069279670715332,12.145715747255753,11.885832503748313,12.023417878973577,13760071
2018-01-04,12.482036590576172,12.543185167635905,12.076924898020746,12.099855432146244,18957560
2018-01-05,12.420886993408203,12.55082789126019,12.321519652487524,12.497323072999093,13228955
2018-01-08,12.51261043548584,12.550827745750665,12.405599342029209,12.482035420733926,10993686
2018-01-09,12.596692085266113,12.634909401044743,12.504968485952018,12.512612240742799,11285720
2018-01-10,12.994158744812012,12.994158744812012,12.573759564212144,12.581403318238971,22945873
2018-01-11,13.231111526489258,13.284616343765018,12.86421718466961,12.955939311949466,22689179
2018-01-12,13.353408813476562,13.460419907366447,13.238753965867751,13.292260241900228,16733465
2018-01-15,13.368699073791504,13.39927263678783,13.192895618404984,13.353411563205654,9475589
2018-01-16,13.101168632507324,13.452775452553553,13.078237372545615,13.37633937752285,13679082
2018-01-17,13.231111526489258,13.284616343765018,12.994158080128619,13.04766289740438,14923166
2018-01-18,13.38398551940918,13.391629274093889,13.124102234654863,13.27697441199852,12921763
2018-01-19,13.299904823303223,13.559786633219455,13.276973560719382,13.414558219872111,14791695
2018-01-22,13.6056489944458,13.666797569090742,13.20053731788846,13.26932964663591,16112285
2018-01-23,13.508779525756836,13.74577524847538,13.501134314291724,13.684615014929467,11645997
2018-01-24,13.524070739746094,13.699906239203813,13.501135104009188,13.501135104009188,10947227
2018-01-25,13.82222843170166,13.822228431701658,13.432331324756325,13.455266963344375,22002557
2018-01-26,13.722843170166016,13.837518443323976,13.692262319630448,13.77635820042805,10346815
2018-01-29,13.661684036254883,13.825286933739935,13.629573557315888,13.768714105467097,12679185
2018-01-30,13.517955780029297,13.796235412217621,13.38646190611412,13.592878285054256,18855026
2018-01-31,13.566883087158203,13.646391543153856,13.441504816757401,13.473613832658517,10815389
2018-02-01,13.58523178100586,13.791648140330972,13.386460634045582,13.672385452154806,16103082
2018-02-02,13.432330131530762,13.638746485961002,13.241204201467603,13.598992257511663,16247116
2018-02-05,13.149465560913086,13.412454755477329,13.091363110486943,13.225914772149892,16733876
2018-02-06,12.996563911437988,13.236617461988157,12.583731181385863,12.614312031689813,28608423
2018-02-07,13.355879783630371,13.3619968284269,12.900236500484958,13.149464882495192,22739463
2018-02-08,13.635687828063965,13.877270976679261,13.52254073636755,13.877270976679261,46144597
2018-02-09,13.576055526733398,13.875741112568038,13.35740801697254,13.548533931630985,33539579
2018-02-12,13.635687828063965,13.825284120397791,13.456793082298347,13.761066091938352,19356848
2018-02-13,13.173928260803223,13.62957152920249,13.167812674379777,13.612752937450454,17371523
2018-02-14,13.545476913452148,13.562295504957326,13.045490547208596,13.216740088127588,22779378
2018-02-15,13.415512084960938,13.809995134076214,13.354351843181622,13.608166190386951,21364339
2018-02-16,13.621928215026855,13.621928215026855,13.439975660391642,13.499607733558285,12942624
2018-02-19,13.378815650939941,13.738131889193546,13.378815650939941,13.673913854038672,9430230
2018-02-20,13.430802345275879,13.488903334804952,13.320713036517793,13.417040088049744,11526458
2018-02-21,13.400221824645996,13.429273049211316,13.21521147126554,13.394106237845465,10363879
2018-02-22,13.135702133178711,13.429272152632565,13.014911281968992,13.320712474207317,14537583
2018-02-23,13.175457000732422,13.227443862115638,13.007266701379665,13.137232396662533,11525792
2018-02-26,13.143346786499023,13.316124489222828,13.060780541013534,13.201449229280486,10165476
2018-02-27,13.334473609924316,13.406336855463463,13.112768286759966,13.180044113301363,11752286
2018-02-28,13.337532997131348,13.475143918108255,13.20450949570042,13.261083781633346,12217552
2018-03-01,13.34517765045166,13.43997654015653,13.199922980559013,13.273314399339172,13968967
2018-03-02,13.043962478637695,13.268727047118764,12.947635431363711,13.218269814045472,19713749
2018-03-05,12.595963478088379,12.91858473260737,12.452236985103436,12.672414143639458,25943639
2018-03-06,12.901764869689941,12.903294495456768,12.632660097866937,12.692290713795117,15822034
2018-03-07,13.117356300354004,13.195335135974759,12.832959640404317,12.852837484845518,12399836
2018-03-08,13.149465560913086,13.371170898215247,13.031731034238963,13.138762554685915,14337139
2018-03-09,12.981273651123047,13.195335231443266,12.946106839367115,13.117356395258334,11672660
2018-03-12,12.92775821685791,13.059253537647763,12.91246779198929,13.011854095460146,7865802
2018-03-13,12.874242782592773,13.02408485869635,12.799321744540986,12.936932647674954,13667824
2018-03-14,12.698407173156738,12.984330524354855,12.65406552606554,12.897178314043868,13827639
2018-03-15,12.998092651367188,13.002678612060073,12.586789575131785,12.69993521392473,19477795
2018-03-16,13.16169548034668,13.259552152886352,13.013381574948667,13.259552152886352,26185731
2018-03-19,13.115826606750488,13.238147091651724,13.047021151721642,13.108181394172261,9766414
2018-03-20,13.176985740661621,13.267197200050209,13.102064705143151,13.103592872625116,9592246
2018-03-21,13.027143478393555,13.233558364909783,12.875770325746569,13.209094561981756,10559545
2018-03-22,12.831430435180664,13.08677439162954,12.706052166373594,12.935402693659091,12873751
2018-03-23,12.9170560836792,12.961397735523567,12.644893501873021,12.707581914988916,16370558
2018-03-26,12.611252784729004,12.95680818755401,12.585259356601673,12.92469917334085,13047701
2018-03-27,12.699936866760254,12.819199565623682,12.670885640440627,12.797793552353987,11315553
2018-03-28,12.863539695739746,12.863539695739746,12.566911880477312,12.614311320872352,13906790
2018-03-29,12.987390518188477,13.102065790362543,12.837546976565202,12.837546976565202,11132336
2018-04-03,13.004209518432617,13.100536575096307,12.855895597945526,12.932346267848956,10158394
2018-04-04,12.946106910705566,13.039376172750586,12.808495998182504,12.984331516106316,10359197
2018-04-05,13.259552955627441,13.28401676069964,13.05313659284446,13.11123904125042,14308907
2018-04-06,13.209094047546387,13.409394798248607,13.16781165512093,13.302363295072421,14787297
2018-04-09,13.224386215209961,13.378815717134623,13.105123524400032,13.256495232946264,10028089
2018-04-10,13.111237525939941,13.291660437029979,13.063838088867133,13.27942926499507,13624848
2018-04-11,12.872714042663574,13.15252328713653,12.871185875024784,13.11123943008552,11979535
2018-04-12,13.18310260772705,13.18310260772705,12.875771765684703,12.894119984476427,12838310
2018-04-13,13.149465560913086,13.346707092292458,13.114297290587892,13.183102747241206,10893247
2018-04-16,13.199923515319824,13.288605363420954,13.129588429025564,13.129588429025564,8098905
2018-04-17,13.4827880859375,13.491962924318115,13.250379747473204,13.250379747473204,15189513
2018-04-18,13.580644607543945,13.606638038419423,13.410924681230775,13.501136147322006,12532563
2018-04-19,13.660151481628418,13.664738900232646,13.547004391165892,13.585230449242767,10385504
2018-04-20,13.745777130126953,13.7763579801736,13.614283266181863,13.683088720611629,14374012
2018-04-23,14.125615119934082,14.15830595226355,13.815828657186888,13.854745890551316,13009264
2018-04-24,14.175431251525879,14.181657653419162,14.032213615797898,14.088255686629934,12335194
2018-04-25,14.05711841583252,14.201893370725747,13.888993715348114,14.111603135008277,12087562
2018-04-26,14.14585018157959,14.183211553064405,14.027539666743385,14.072684781003966,10191328
2018-04-27,13.93258285522461,14.152079095942891,13.862530642395757,14.111604517077275,11400087
2018-04-30,13.990180969238281,14.021314458391036,13.876539502728539,13.932581564720207,8441094
2018-05-02,13.971501350402832,14.061790108907793,13.92012982746439,14.03376981806769,10058475
2018-05-03,13.722426414489746,14.007305813325067,13.691292922004596,13.971501777358046,11355662
2018-05-04,13.800262451171875,13.860975062989592,13.61345704140512,13.737993981249623,10356960
2018-05-07,13.927910804748535,13.927910804748535,13.722424731911044,13.8127149667016,8533985
2018-05-08,13.48580551147461,13.86408683554683,13.421979705425596,13.817385859065537,23618297
2018-05-09,13.650815963745117,13.820497996242285,13.543402389964681,13.543402389964681,13817020
2018-05-10,13.901449203491211,14.05711963108015,13.691292567418891,14.00730545055506,22298804
2018-05-11,13.962159156799316,13.994849988386823,13.823612087033613,13.974613443183857,12139735
2018-05-14,13.846962928771973,14.018200825320706,13.747333094282762,13.971499850734181,14325872
2018-05-15,13.885881423950195,13.955933634504216,13.78469423777334,13.78469423777334,11167969
2018-05-16,13.230504989624023,13.81427244546118,13.216494843849855,13.780025752368195,29866766
2018-05-17,12.984543800354004,13.37216623084099,12.87401849661555,13.193144574428393,29515843
2018-05-18,12.6249418258667,13.095069220532686,12.564230708054874,13.093513362669263,33024334
2018-05-21,12.67943000793457,12.845997385764768,12.461489620643903,12.548665181721198,18481980
2018-05-22,12.98765754699707,13.02190423626182,12.598479286609589,12.652964005528275,19659900
2018-05-23,12.698108673095703,12.9316165391105,12.573571738393426,12.906709449089519,17133814
2018-05-24,12.467714309692383,12.821088533573436,12.38053876058957,12.769717015766817,20656347
2018-05-25,11.978907585144043,12.523757022294552,11.952443153618164,12.515973278634158,35570986
2018-05-28,11.51967716217041,12.522199745824025,11.227014782763131,12.336951693359616,34342472
2018-05-29,10.873640060424805,11.306406066390297,10.761556687519528,11.044877948845127,54905157
2018-05-30,11.029313087463379,11.169417513076189,10.83783713809903,10.907889350905435,50663773
2018-05-31,11.001291275024414,11.43872786727843,10.844063514158119,11.169416722316777,36422763
2018-06-01,11.434057235717773,11.746956897066498,11.239468100892566,11.402923003837685,36245406
2018-06-04,11.33909797668457,11.901071494900616,11.239468137425,11.893287751330634,23496234
2018-06-05,10.935909271240234,11.499439374769771,10.896991296720792,11.335984475627013,23029228
2018-06-06,11.035539627075195,11.044879228792606,10.531164019402066,10.896991809419044,32072278
2018-06-07,10.854959487915039,11.297065841431069,10.741319513717182,11.15073503777332,20525417
2018-06-08,10.585648536682129,10.91722812155866,10.549843764105617,10.74131968586598,20372466
2018-06-11,11.2410249710083,11.32041677647177,10.875197205068117,10.896991092238371,35244243
2018-06-12,11.278386116027832,11.525903371690818,11.05733329159049,11.370232211742271,24775613
2018-06-13,11.438728332519531,11.609966987299096,11.306407655048778,11.306407655048778,22018199
2018-06-14,11.301737785339355,11.410707230382878,11.170973708988456,11.385800140743978,21174293
2018-06-15,11.136726379394531,11.33909928171352,10.93591081980769,11.32820233638086,29596236
2018-06-18,11.174086570739746,11.27371641087119,11.058889985630755,11.063559786434425,12740329
2018-06-19,11.259706497192383,11.376460434960544,10.917229912796282,11.013745818436478,16763069
2018-06-20,11.571048736572266,11.650441289638447,11.407593829576555,11.426274517627263,24638225
2018-06-21,11.195879936218262,11.64577005376826,11.160075904832965,11.644213453573066,22017646
2018-06-22,11.31574821472168,11.435615349579248,11.245696002691915,11.248809203400313,15810219
2018-06-25,11.097807884216309,11.234798356718795,11.06511630962375,11.234798356718795,11534134
2018-06-26,10.998178482055664,11.242582547296724,10.929682871931782,11.17097373653497,14769780
2018-06-27,10.800477027893066,10.984169242040815,10.67749668497883,10.949921063007304,22079558
2018-06-28,10.95458984375,11.013744362717967,10.699288854024566,10.733536285247979,16626231
2018-06-29,11.127384185791016,11.300179424270654,11.063559124832382,11.135167928963646,16872613
2018-07-02,11.086910247802734,11.14606476536986,10.803588234350071,11.002847158483684,13849548
2018-07-03,11.418490409851074,11.477645672692805,11.146065326110659,11.248808364815293,18436866
2018-07-04,11.393582344055176,11.463634549417211,11.307963394334143,11.374902399284103,8062771
2018-07-05,11.429387092590332,11.6504406519261,11.382685375019882,11.435614235699266,16595468
2018-07-06,11.432500839233398,11.529017479390962,11.340654742205343,11.457408670560591,11558040
2018-07-09,11.541470527648926,11.619306476538993,11.474531522527633,11.546140328278991,9545167
2018-07-10,11.356222152709961,11.58038892164421,11.275273000467111,11.56793537721423,13139191
2018-07-11,11.146064758300781,11.28616916477841,11.093136641406605,11.255034934705447,12347359
2018-07-12,11.153848648071289,11.25347848253438,11.00596123885459,11.20833336584082,10864991
2018-07-13,11.116487503051758,11.228570883551749,11.111817702417794,11.189653651372845,8697518
2018-07-16,11.142952919006348,11.28617054329459,11.072900707211213,11.091581395996407,8029707
2018-07-17,11.197436332702637,11.292396365868022,11.076012612103177,11.135167872236032,9681311
2018-07-18,11.029313087463379,11.161633768920211,10.923456839217392,11.138283278750976,16130603
2018-07-19,10.85340404510498,11.122715194708764,10.80514572468106,10.968600631708496,13474585
2018-07-20,10.865857124328613,10.912558842464236,10.64169036187488,10.749103942437499,13648572
2018-07-23,10.909444808959961,11.08068345096776,10.85184688975362,10.868970234345365,10526760
2018-07-24,11.297067642211914,11.329758476882807,11.05422016928752,11.090024946997568,18914298
2018-07-25,11.303293228149414,11.449624034965062,11.28616914183958,11.292396284760954,12460870
2018-07-26,11.468305587768555,11.566378085673273,11.33754151493028,11.33754151493028,11892030
2018-07-27,11.611522674560547,11.667563993331475,11.441840633448361,11.460521320471544,14439382
2018-07-30,11.678461074829102,11.689358018671419,11.483871943589302,11.496326229950771,9260960
2018-07-31,11.802997589111328,11.966452483353718,11.653553580963122,11.67534746788896,15847302
2018-08-01,11.566376686096191,11.927534628547864,11.566376686096191,11.869935971614133,10810365
2018-08-02,11.07289981842041,11.504109257022138,11.00596155499488,11.497882856125976,19437711
2018-08-03,11.20366382598877,11.23946785784223,10.884537770544224,10.976383863949133,17722561
2018-08-06,11.191210746765137,11.301737531944319,11.152292770565596,11.239468324645859,8881059
2018-08-07,11.513450622558594,11.613080468726293,11.258149605690548,11.359336052220446,19043428
2018-08-08,11.47297477722168,11.575717812769975,11.40136597237594,11.516562551745535,10849026
2018-08-09,11.255036354064941,11.449625502135014,11.186540742347084,11.448068901779854,11301577
2018-08-10,10.722640037536621,10.982610844725857,10.517153952261618,10.803589191408431,34166954
2018-08-13,10.445544242858887,10.560740820255742,10.15755242821745,10.484462216145266,26852525
2018-08-14,10.232275009155273,10.627680422671812,10.190243833171428,10.51559703928201,18127205
2018-08-16,10.12019157409668,10.335017995972114,10.09217054281763,10.202697325391682,18795233
2018-08-17,10.071932792663574,10.19802705648113,9.936498927813744,10.071932792663574,19095972
2018-08-20,10.047026634216309,10.145099877108638,9.96919068002883,10.089057811941972,9249663
2018-08-21,10.260295867919922,10.358368362799009,10.014335217161625,10.022118960586559,12049559
2018-08-22,10.33346176147461,10.412854315092643,10.235388519676018,10.235388519676018,13490768
2018-08-23,10.216707229614258,10.333460401933895,10.145098429209243,10.31322311611729,9588554
2018-08-24,10.271193504333496,10.419080927885426,10.180904004492916,10.180904004492916,12042650
2018-08-27,10.131089210510254,10.2743068348821,10.061036998674224,10.268080433482526,10375778
2018-08-28,9.866447448730469,10.165336972676574,9.80729292635446,10.165336972676574,19978949
2018-08-29,9.905364990234375,9.908478190670479,9.7185596026929,9.824415840506678,17088945
2018-08-30,9.80573558807373,9.962964093846395,9.769931554575132,9.861777652200223,14551469
2018-08-31,9.678084373474121,9.875786691473527,9.636053201234034,9.824415176258023,13787798
2018-09-03,9.723231315612793,9.796397478639804,9.615818456456102,9.65473643875589,11950881
