"mic";"symbol";"isin";"date";"trading_model_id";"open_price";"high_price";"low_price";"last_price";"vwap_price";"change_prev_close_percentage";"num_trades";"volume";"turnover";"price_currency";"turnover_currency"
"XZAG";"ZABA";"HRZABARA0009";"2020-08-11";"CT";51,00;51,00;50,40;50,40;50,9333333333330;-2,33;4;450,00000;22920,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-08-10";"CT";51,20;51,60;51,20;51,60;51,4264150943400;2,38;7;689,00000;35432,80;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-08-07";"CT";51,00;51,80;50,40;50,40;51,2941353383460;-1,18;12;1330,00000;68221,20;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-08-06";"CT";50,00;51,00;50,00;51,00;50,5601023017900;2,62;5;391,00000;19769,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-08-04";"CT";50,80;50,80;49,70;49,70;50,7266666666670;-2,55;2;1500,00000;76090,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-08-03";"CT";49,60;51,00;49,60;51,00;50,3280666666670;4,08;18;6000,00000;301968,40;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-07-31";"CT";49,00;49,50;48,90;49,00;49,0534825870650;0,00;10;2010,00000;98597,50;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-07-30";"CT";49,30;49,80;49,00;49,00;49,1613533834590;-0,61;30;8645,00000;424999,90;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-07-29";"CT";49,40;49,40;49,30;49,30;49,3366554054050;-0,20;10;2960,00000;146036,50;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-07-28";"CT";49,70;49,70;49,30;49,40;49,5038978494620;0,00;7;744,00000;36830,90;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-07-27";"CT";49,90;49,90;49,40;49,40;49,4720442862790;0,00;8;2529,00000;125114,80;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-07-24";"CT";49,70;49,70;49,40;49,40;49,4854522652450;-0,60;22;6379,00000;315667,70;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-07-23";"CT";50,00;50,00;49,70;49,70;49,8472536348950;-0,40;4;1238,00000;61710,90;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-07-22";"CT";49,80;49,90;49,80;49,90;49,8326460481100;0,81;4;1164,00000;58005,20;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-07-21";"CT";49,70;49,80;49,50;49,50;49,5945657964840;0,81;20;9385,00000;465445,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-07-17";"CT";49,40;49,40;49,10;49,10;49,1804601855200;-1,80;21;8301,00000;408247,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-07-16";"CT";49,70;50,00;49,70;50,00;49,7901000000000;0,40;4;1000,00000;49790,10;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-07-15";"CT";49,60;49,80;49,30;49,80;49,6130361648440;0,00;6;2378,00000;117979,80;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-07-14";"CT";49,10;49,90;49,10;49,80;49,3998422712930;1,63;13;3170,00000;156597,50;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-07-13";"CT";49,60;50,00;49,00;49,00;49,2960056390980;-1,21;24;6384,00000;314705,70;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-07-10";"CT";49,90;49,90;49,60;49,60;49,7020563254360;-0,80;16;2237,00000;111183,50;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-07-09";"CT";49,70;50,00;49,70;50,00;49,8058064516130;0,60;6;310,00000;15439,80;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-07-08";"CT";49,90;50,00;49,60;49,70;49,7586599241470;-0,20;22;3955,00000;196795,50;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-07-07";"CT";50,20;50,20;49,80;49,80;50,0471464019850;-0,80;10;2821,00000;141183,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-07-06";"CT";50,60;50,60;50,20;50,20;50,4466042154570;-1,18;5;854,00000;43081,40;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-07-03";"CT";50,40;50,80;50,40;50,80;50,6994304312450;0,00;10;1229,00000;62309,60;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-07-02";"CT";50,00;50,80;50,00;50,80;50,1215559157210;2,01;13;2468,00000;123700,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-07-01";"CT";50,00;50,00;49,80;49,80;49,9348769898700;0,00;8;1382,00000;69010,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-06-30";"CT";50,20;50,20;49,80;49,80;49,9374000000000;-0,40;9;2000,00000;99874,80;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-06-29";"CT";50,00;50,00;50,00;50,00;50,0000000000000;0,60;2;500,00000;25000,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-06-26";"CT";49,80;50,80;49,70;49,70;49,8896213926400;0,20;12;3777,00000;188433,10;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-06-25";"CT";50,20;50,20;49,60;49,60;49,9558823529410;-1,20;28;7446,00000;371971,50;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-06-24";"CT";51,00;51,00;50,00;50,20;50,5062989045380;-1,57;38;5112,00000;258188,20;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-06-23";"CT";51,00;51,60;51,00;51,00;51,0635294117650;0,00;7;425,00000;21702,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-06-19";"CT";50,40;51,00;50,40;51,00;50,8050000000000;-0,78;5;200,00000;10161,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-06-18";"CT";51,20;51,40;50,60;51,40;51,0402252614640;0,78;12;1243,00000;63443,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-06-17";"CT";51,80;51,80;51,00;51,00;51,1671544715450;-3,04;4;615,00000;31467,80;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-06-16";"CT";52,00;52,60;51,60;52,60;52,0538745387450;1,94;9;1355,00000;70533,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-06-15";"CT";51,00;51,60;51,00;51,60;51,3313461538460;0,00;12;1040,00000;53384,60;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-06-12";"CT";50,60;51,60;50,00;51,60;50,1091276660260;1,18;29;9893,00000;495729,60;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-06-10";"CT";51,80;51,80;50,60;51,00;51,1416443772530;-1,92;22;8599,00000;439767,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-06-09";"CT";53,00;53,40;52,00;52,00;52,1943617690210;-0,76;26;9542,00000;498038,60;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-06-08";"CT";52,60;52,60;52,40;52,40;52,5078728886340;0,00;7;3493,00000;183410,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-06-05";"CT";53,00;53,00;52,40;52,40;52,5828553577010;-1,50;25;16005,00000;841588,60;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-06-04";"CT";52,20;53,20;52,20;53,20;52,3009227220300;1,14;17;3468,00000;181379,60;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-06-03";"CT";53,40;53,80;52,60;52,60;53,1148567621590;-0,38;25;4503,00000;239176,20;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-06-02";"CT";53,00;53,00;52,80;52,80;52,8341868012980;0,00;7;2773,00000;146509,20;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-06-01";"CT";54,00;54,00;52,60;52,80;53,0121660766010;-1,86;13;3107,00000;164708,80;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-05-29";"CT";54,00;54,80;53,80;53,80;54,2005944517830;-0,37;12;3028,00000;164119,40;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-05-28";"CT";53,40;55,00;53,20;54,00;54,1421846341960;1,89;24;9814,00000;531351,40;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-05-27";"CT";51,80;53,00;51,80;53,00;52,5234816753930;3,52;28;15280,00000;802558,80;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-05-26";"CT";50,60;52,00;50,60;51,20;51,5460738323480;1,59;40;34321,00000;1769112,80;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-05-25";"CT";50,00;50,40;50,00;50,40;50,2802162162160;0,80;4;925,00000;46509,20;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-05-22";"CT";50,20;50,20;50,00;50,00;50,1600000000000;0,40;2;5,00000;250,80;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-05-21";"CT";49,80;49,80;49,80;49,80;49,8000000000000;-0,40;5;463,00000;23057,40;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-05-20";"CT";50,20;50,20;50,00;50,00;50,1331103678930;-0,40;4;598,00000;29979,60;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-05-19";"CT";49,40;50,20;49,40;50,20;49,6544358507730;1,62;28;8792,00000;436561,80;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-05-18";"CT";49,00;49,40;48,70;49,40;48,9063428571430;0,82;13;1750,00000;85586,10;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-05-15";"CT";48,90;49,00;48,90;49,00;48,9652528548120;0,41;4;613,00000;30015,70;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-05-14";"CT";49,00;49,00;48,80;48,80;48,8254568367990;-0,41;8;1587,00000;77486,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-05-13";"CT";49,60;49,60;49,00;49,00;49,0348837209300;-1,01;7;1118,00000;54821,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-05-12";"CT";49,70;49,70;49,50;49,50;49,5960000000000;1,02;3;50,00000;2479,80;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-05-11";"CT";49,50;49,50;49,00;49,00;49,0188891668750;0,00;11;3997,00000;195928,50;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-05-08";"CT";49,20;49,20;48,80;49,00;49,0249675143860;-0,20;19;5387,00000;264097,50;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-05-07";"CT";49,70;49,80;48,60;49,10;49,0934895833330;-1,80;44;7296,00000;358186,10;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-05-06";"CT";49,80;50,00;49,80;50,00;49,8343723673130;0,00;7;1187,00000;59153,40;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-05-05";"CT";49,90;50,00;49,90;50,00;49,9942622950820;0,20;9;1220,00000;60993,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-05-04";"CT";49,90;50,00;49,30;49,90;49,4230508125900;0,40;31;9722,00000;480490,90;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-04-30";"CT";49,80;50,00;49,70;49,70;49,7457973291440;-0,40;19;2546,00000;126652,80;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-04-29";"CT";50,20;50,20;49,90;49,90;49,9652134831460;-0,60;11;2225,00000;111172,60;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-04-28";"CT";50,20;50,20;50,20;50,20;50,2000000000000;0,80;1;150,00000;7530,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-04-27";"CT";50,20;50,60;49,80;49,80;50,1170241487930;-0,40;24;6667,00000;334130,20;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-04-24";"CT";49,70;50,00;49,70;50,00;49,7875668449200;0,40;4;748,00000;37241,10;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-04-23";"CT";49,40;49,90;49,40;49,80;49,7022896223610;2,05;19;3363,00000;167148,80;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-04-22";"CT";49,10;49,10;48,80;48,80;48,9462250506220;-0,41;15;3457,00000;169207,10;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-04-21";"CT";49,50;49,90;49,00;49,00;49,1939032936230;-1,61;19;4281,00000;210599,10;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-04-20";"CT";49,40;50,00;49,40;49,80;49,7768854064640;1,63;29;7147,00000;355755,40;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-04-17";"CT";50,40;51,00;49,00;49,00;49,7500921044270;-2,39;55;15743,00000;783215,70;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-04-16";"CT";51,80;51,80;50,00;50,20;50,3974106041920;-3,46;45;9732,00000;490467,60;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-04-15";"CT";50,80;52,20;50,20;52,00;51,0435224386110;-0,38;22;2362,00000;120564,80;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-04-14";"CT";52,80;53,00;52,00;52,20;52,4208663819400;0,38;12;1639,00000;85917,80;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-04-09";"CT";51,40;52,40;51,20;52,00;51,8537503620040;1,17;22;3453,00000;179051,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-04-08";"CT";52,00;52,00;50,80;51,40;51,7597122302160;0,78;22;4031,00000;208643,40;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-04-07";"CT";52,80;55,00;50,80;51,00;52,7773381725360;1,59;88;25073,00000;1323286,20;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-04-06";"CT";49,00;50,20;48,80;50,20;49,5648052420820;2,45;102;27470,00000;1361545,20;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-04-03";"CT";48,80;49,00;48,60;49,00;48,8319386331940;1,03;45;17925,00000;875312,50;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-04-02";"CT";49,00;50,00;48,40;48,50;48,6833092593510;0,21;57;20077,00000;977414,80;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-04-01";"CT";48,60;48,80;47,20;48,40;48,5464288082760;0,00;44;15079,00000;732031,60;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-03-31";"CT";48,00;49,20;48,00;48,40;48,3986598767090;0,83;55;14924,00000;722301,60;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-03-30";"CT";48,60;48,60;47,60;48,00;47,9837225541160;-1,23;35;12889,00000;618462,20;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-03-27";"CT";47,80;50,00;47,80;48,60;49,1871407593870;2,10;46;9534,00000;468950,20;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-03-26";"CT";47,00;47,60;46,00;47,60;46,7682850992590;0,42;19;4181,00000;195538,20;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-03-25";"CT";49,00;49,00;46,20;47,40;47,6852114235110;0,42;59;9034,00000;430788,20;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-03-24";"CT";47,20;47,60;46,00;47,20;46,9955360409810;0,85;62;16398,00000;770632,80;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-03-23";"CT";48,00;48,00;44,00;46,80;45,5412725736280;-6,40;122;31951,00000;1455089,20;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-03-20";"CT";51,00;51,50;49,00;50,00;50,2949370926180;0,00;108;39582,00000;1990774,20;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-03-19";"CT";50,00;51,00;49,00;50,00;49,6573568390560;0,00;69;16223,00000;805591,30;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-03-18";"CT";51,00;51,00;49,20;50,00;50,0454439384240;-3,85;73;26569,00000;1329657,40;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-03-17";"CT";50,50;52,00;49,00;52,00;50,0942549971060;4,00;98;44926,00000;2250534,50;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-03-16";"CT";52,50;52,50;49,00;50,00;50,6516161707110;-8,26;165;44426,00000;2250248,70;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-03-13";"CT";52,50;56,50;52,50;54,50;54,4521789582260;3,81;129;38780,00000;2111655,50;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-03-12";"CT";56,00;56,00;52,50;52,50;54,1469399538110;-7,89;37;6928,00000;375130,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-03-11";"CT";58,50;58,50;56,50;57,00;57,2840167229460;-1,72;62;31095,00000;1781246,50;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-03-10";"CT";58,00;58,50;57,50;58,00;57,9310662880170;0,87;93;41199,00000;2386702,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-03-09";"CT";58,50;59,00;56,50;57,50;57,7264115250290;-4,17;102;34360,00000;1983479,50;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-03-06";"CT";61,50;61,50;59,50;60,00;60,2157927290220;-2,44;50;14551,00000;876200,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-03-05";"CT";61,50;62,00;61,00;61,50;61,5338731443990;-0,81;24;7410,00000;455966,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-03-04";"CT";60,50;62,00;60,50;62,00;61,5662771285480;2,48;32;5990,00000;368782,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-03-03";"CT";61,00;61,00;60,00;60,50;60,4050442625690;2,54;41;11974,00000;723290,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-03-02";"CT";59,00;60,00;58,00;59,00;59,0922424865140;3,51;61;38930,00000;2300461,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-02-28";"CT";57,50;58,50;56,00;57,00;57,0609042959790;-0,87;78;26164,00000;1492941,50;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-02-27";"CT";59,50;60,50;57,50;57,50;58,7019518322100;-4,96;116;50158,00000;2944372,50;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-02-26";"CT";59,00;60,50;58,50;60,50;59,4179576536740;2,54;85;34147,00000;2028945,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-02-25";"CT";60,00;60,00;57,00;59,00;58,4228387118910;-3,28;186;58287,00000;3405292,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-02-24";"CT";63,00;63,00;60,50;61,00;61,9881356544350;-4,69;121;55376,00000;3432655,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-02-21";"CT";63,50;64,00;63,00;64,00;63,3835850669710;0,79;7;3509,00000;222413,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-02-20";"CT";63,50;63,50;62,50;63,50;63,1000611620800;-0,78;37;8175,00000;515843,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-02-19";"CT";64,00;64,00;64,00;64,00;64,0000000000000;0,00;1;40,00000;2560,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-02-18";"CT";64,00;64,00;63,50;64,00;63,7321428571430;0,79;4;560,00000;35690,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-02-17";"CT";64,50;65,00;63,50;63,50;64,0957345971560;-1,55;11;1055,00000;67621,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-02-14";"CT";63,50;65,00;63,50;64,50;64,8743754461100;1,57;31;9807,00000;636223,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-02-13";"CT";62,00;64,00;62,00;63,50;62,3581720166630;2,42;21;20405,00000;1272418,50;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-02-12";"CT";62,00;62,50;62,00;62,00;62,0431091656720;0,00;15;7539,00000;467743,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-02-11";"CT";62,50;62,50;62,00;62,00;62,0979492019910;-0,80;52;58270,00000;3618447,50;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-02-10";"CT";62,50;62,50;62,00;62,50;62,4974979575160;0,81;28;19584,00000;1223951,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-02-07";"CT";62,50;63,00;62,00;62,00;62,3245734308350;0,00;37;32820,00000;2045492,50;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-02-06";"CT";62,50;62,50;62,00;62,00;62,4676375404530;-0,80;20;8652,00000;540470,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-02-05";"CT";62,00;62,50;62,00;62,50;62,4459551557280;0,81;35;14673,00000;916269,50;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-02-04";"CT";62,50;63,00;62,00;62,00;62,5072190044490;-0,80;31;11913,00000;744648,50;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-02-03";"CT";63,50;63,50;62,50;62,50;63,1432311144350;-0,79;10;2674,00000;168845,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-01-31";"CT";63,00;63,50;63,00;63,00;63,1181368821290;0,00;50;39450,00000;2490010,50;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-01-30";"CT";63,00;63,00;62,50;63,00;62,9969371503250;0,00;39;24487,00000;1542606,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-01-29";"CT";64,00;64,00;63,00;63,00;63,1146846716040;-1,56;41;20661,00000;1304012,50;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-01-28";"CT";65,00;65,00;63,50;64,00;64,1621053971490;-1,54;34;7856,00000;504057,50;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-01-27";"CT";65,00;65,00;64,50;65,00;64,8193348365280;0,00;21;3548,00000;229979,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-01-24";"CT";66,00;66,00;65,00;65,00;65,3550285306700;-2,26;16;2804,00000;183255,50;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-01-23";"CT";66,00;67,00;66,00;66,50;66,2894736842110;0,76;4;133,00000;8816,50;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-01-22";"CT";65,00;67,00;65,00;66,00;65,4717208182910;0,00;9;831,00000;54407,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-01-21";"CT";67,00;67,00;64,50;66,00;65,7404899018570;-1,49;53;12329,00000;810514,50;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-01-20";"CT";68,50;68,50;67,00;67,00;67,6952662721890;-2,19;19;2366,00000;160167,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-01-17";"CT";68,50;68,50;68,50;68,50;68,5000000000000;0,00;8;373,00000;25550,50;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-01-16";"CT";68,00;68,50;68,00;68,50;68,2427296285630;0,74;17;3473,00000;237007,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-01-15";"CT";68,00;68,00;68,00;68,00;68,0000000000000;0,00;18;2648,00000;180064,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-01-14";"CT";67,00;68,00;67,00;68,00;67,1384230893260;1,49;11;6202,00000;416392,50;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-01-13";"CT";67,50;68,00;66,50;67,00;67,0031030088100;0,00;26;18047,00000;1209205,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-01-10";"CT";66,00;67,00;66,00;67,00;66,5920228695890;1,52;20;3673,00000;244592,50;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-01-09";"CT";65,50;66,00;64,50;66,00;65,5553777208710;1,54;13;3124,00000;204795,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-01-08";"CT";65,00;66,00;65,00;65,00;65,3100800522790;0,78;24;6121,00000;399763,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-01-07";"CT";64,50;64,50;64,50;64,50;64,5000000000000;0,00;7;1088,00000;70176,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-01-03";"CT";64,50;64,50;63,00;64,50;63,5471666101120;0,00;15;5894,00000;374547,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2020-01-02";"CT";62,50;64,50;62,50;64,50;63,7581075077740;4,03;26;11255,00000;717597,50;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2019-12-30";"CT";62,50;63,50;62,00;62,00;62,6360752056400;-0,80;14;4255,00000;266516,50;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2019-12-27";"CT";63,50;63,50;62,00;62,50;62,1244191449810;-0,79;6;4304,00000;267383,50;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2019-12-23";"CT";62,00;63,00;61,50;63,00;61,9038486885460;2,44;31;15174,00000;939329,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2019-12-20";"CT";62,00;62,00;61,50;61,50;61,6996367700470;-0,81;18;7158,00000;441646,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2019-12-19";"CT";62,00;62,00;61,50;62,00;61,9946236559140;0,81;8;1209,00000;74951,50;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2019-12-18";"CT";61,50;62,00;61,50;61,50;61,5509631569100;-1,60;14;5347,00000;329113,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2019-12-17";"CT";62,00;62,50;62,00;62,50;62,0133654103180;0,00;18;3741,00000;231992,00;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2019-12-16";"CT";62,00;62,50;61,50;62,50;61,9953231886080;1,63;18;7163,00000;444072,50;"HRK";"HRK"
"XZAG";"ZABA";"HRZABARA0009";"2019-12-13";"CT";60,50;61,50;60,50;61,50;61,4676307007790;1,65;12;4495,00000;276297,00;"HRK";"HRK"
